gn_id,gn_gnc,gn_gnname,gn_mbile,gn_email,gn_dvcode,gn_version,gn_is_deleted,gn_created_at,gn_updated_at,gn_created_by,gn_updated_by,gn_version_number
1301,1-2-27-145,මගලෙගොඩ දකුණ / Magalegoda South / மாக‍லே‎கொட ‎தெற்கு,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1302,1-2-27-150,හීන්දෙනිය / Heendeniya / ஹீன்‎தெனிய,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1303,1-2-27-155,පට්ටිගොඩ / Pattigoda / பட்டி‎கொட,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1304,1-2-27-160,වටද්දර දකුණ / Wataddara South / வடத்தர தெற்கு,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1305,1-2-27-165,පහළ හිරිපිටිය / Pahala Hiripitiya / பஹல ஹிரிபிட்டிய,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1306,1-2-27-170,දන්විලාන / Danvilana / தன்விலான,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1307,1-2-27-175,දඩගමුව නැගෙනහිර / Dadagamuwa East / தடகமுவ கிழக்கு,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1308,1-2-27-180,පින්නගොල්ල / Pinnagolla / பிண்ண‎கொல்ல,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1309,1-2-27-185,එගොඩ නිට්ටඹුව / Egoda Nittambuwa / எ‎கொட நிட்டம்புவ,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1310,1-2-27-190,හොරගොල්ලගම / Horagollagama / ‎ஹொர‎கொல்லகம,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1311,1-2-27-195,නම්බාදළුව බටහිර / Nambadaluwa West / நம்பதலுவ மேற்கு,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1312,1-2-27-200,නම්බාදළුව නැගෙනහිර / Nambabaluwa East / நம்பதலுவ கிழக்கு,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1313,1-2-27-205,රන්පොකුණගම ඒ කලාපය / Ranpokunagama A Zone / ரன்‎பொகுணகம ஏ வலயம்,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1314,1-2-27-210,එල්ලක්කල  බටහිර / Ellakkala West / எல்லக்கல மேற்கு,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1315,1-2-27-215,මාඉඹුල / Maimbula / மாஇம்புல,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1316,1-2-27-220,රන්පොකුණගම ඊ කලාපය / Ranpokunagama E Zone / ரன்‎பொகுணகம E வலயம்,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1317,1-2-27-225,රන්පොකුණගම  ඩී කලාපය / Ranpokunagama D Zone / ரன்‎பொகுணகம D வலயம்,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1318,1-2-27-230,රන්පොකුණගම  සී කලාපය / Ranpokunagama C Zone / ரன்‎பொகுணகம C வலயம்,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1319,1-2-27-235,රන්පොකුණගම  බී කලාපය / Ranpokunagama B Zone / ரன்‎பொகுணகம B வலயம்,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1320,1-2-27-240,මඩුවෙගෙදර / Maduwegedara / மடு‎வெ‎கெதர,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1321,1-2-27-245,යටියන / Yatiyana / யடியன,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1322,1-2-27-250,ඕර්චඩ්වත්ත / Orchardwatta / ஓர்சாட்வத்தை,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1323,1-2-27-255,මල්වත්ත / Malwatta / மல்வத்தை,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1324,1-2-27-260,තිහාරිය උතුර / Thihariya North / திஹாரிய வடக்கு,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1325,1-2-27-265,කටුවස්ගොඩ බටහිර / Katuwasgoda west / கட்டுவஸ்‎‎கொட மேற்கு,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1326,1-2-27-270,කටුවස්ගොඩ / Katuwasgoda / கடுவஸ்‎‎கொட,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1327,1-2-27-275,දඩගමුව / Dadagamuwa / தடகமுவ,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1328,1-2-27-280,මුඩගමුව / Mudagamuwa / முடகமுவ,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1329,1-2-27-285,බණ්ඩාරබටවල / Bandarabatawala / பண்டாரபடவல,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1330,1-2-27-290,පිටියෙගෙදර / Pitiyegedara / பிடி‎யேகெதர,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1331,1-2-27-295,දාරළුව / Daraluwa / தாரலுவ,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1332,1-2-27-300,බෙම්මුල්ල / Bemmulla / ‎பெம்முல்ல,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1333,1-2-27-305,කන්දඔළුවැව / Kandaoluwawa / கந்தஒலு‎வாவ,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1334,1-2-27-310,රනිස්වල / Raniswala / ரனிஸ்வல,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1335,1-2-27-315,සපුගස්තැන්න / Sapugasthenna / சப்புகஸ்‎தென்ன,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1336,1-2-27-320,තිරිවානගම දකුණ / Thiriwanegama South / திரிவானகம ‎தெற்கு,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1337,1-2-27-325,තිරිවානගම උතුර / Thiriwanegama North / திரிவானகம வடக்கு,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1338,1-2-27-330,හලගම්පිටිය / Halgampitiya / கல்கம்பிட்டிய,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1339,1-2-27-335,කලගෙඩිහේන / Kalagedihena / கள‎‎கெடி‍ஹேண,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1340,1-2-27-340,තිහාරියගම / Thihariyagama / திஹாரியகம,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1341,1-2-27-345,තිහාරිය නැගෙනහිර / Thihariya East / திஹாரிய,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1342,1-2-27-350,කලෝටුවාව / Kalotuwawa / கலோடு‎வாவ,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1343,1-2-27-355,කත්තොට / Kattota / கத்தொட்ட,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1344,1-2-27-360,ඔර්චාර්ඩ්වත්ත දකුණ / Orchardwatta South / ஓர்சாட்வத்தை தெற்கு,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1345,1-2-27-365,බෝගොඩ / Bogoda / ‎‍போ‎கொட,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1346,1-2-27-370,මාතලාන බස්නාහිර / Mathalana West / மாதலான மேற்கு,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1347,1-2-27-375,වතුපිටිවල / Wathupitiwala / வத்துபிடிவல,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1348,1-2-27-380,වල්පොල / Walpola / வல்‎பொல,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1349,1-2-27-385,හග්ගල්ල / Haggalla / ஹக்கல்ல,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1350,1-2-27-390,එල්ලක්කල / Ellakkala / எல்லக்கல,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1351,1-2-27-395,ගොඩගම බටහිර / Godagama  West / ‎கொடகம மேற்கு,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1352,1-2-27-400,ගොඩගම / Godagama / ‎கொடகம,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1353,1-2-27-405,වැලිකඩමුල්ල / Welikadamulla / ‎வெலிக்கடமுல்ல,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1354,1-2-27-410,කරස්නගල / Karasnagala / கரஸ்னகல,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1355,1-2-27-415,අලවල / Alawala / அலவள,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1356,1-2-27-420,ඇතාඋඩකන්ද / Ethaudakanda / எத்தாஉடகந்த,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1357,1-2-27-425,අලවල  දකුණ / Alawala South / அலவள ‎தெற்கு,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1358,1-2-27-430,නිකහැටිකන්ද / Nikahetikanda / நிக‎ஹெடிகந்த,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1359,1-2-27-435,කරස්නාගල දකුණ / Karasnagala South / கரசன்கல ‎தெற்கு,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1360,1-2-27-440,පල්කුඹුර / Palkumbura / பல்கும்புர,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1361,1-2-27-445,පැල්පිට / Pelpita / ‎பெல்பிட,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1362,1-2-27-450,වලලියද්ද / Walaliyadda / வலலியத்த,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1363,1-2-27-455,හග්ගල නැගෙනහිර / Haggalla East / ஹக்கல கிழக்கு,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
2721,2-1-15-020,කොස්ගම / Kosgama / கொஸ்கம,,,DS0045,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1364,1-2-27-460,දියකඩේ / Diyakade / தியக‍டே,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1365,1-2-27-465,වෙලගෙදර / Welagedara / ‎வெல‎கெதர,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1366,1-2-27-470,කඹුරාගල්ල / Kamburagalla / கம்புறாகல்ல,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1367,1-2-27-475,මාතලාන උතුර / Mathalana North / மாதலான வடக்கு,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1368,1-2-27-480,මාතලාන / Mathalana / மாதலான,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1369,1-2-27-485,මීවල / Meewala / மீவல,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1370,1-2-27-490,කිත්තම්මහර / Kitttammahara / கித்தம்மஹர,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1371,1-2-27-495,තිහාරිය දකුණ / Thihariya South / திஹாரிய ‎தெற்கு,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1372,1-2-27-500,පහළ තිහාරිය / Pahala Thihariya / பஹல திஹாரிய,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1373,1-2-27-505,තිහාරිය බටහිර / Thihariya West / திஹாரிய  மேற்கு,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1374,1-2-27-510,බෝගමුව / Bogamuwa / ‍‎‍போகமுவ,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1375,1-2-27-515,මංගලතිරිය / Mangalathiriya / மங்கலதிரிய,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1376,1-2-27-520,පිලන්කඩ / Pilankada / பிலன்கட,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1377,1-2-27-525,බෝනෑගල / Bonegala / ‍‎‍‍போ‍னேகல,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1378,1-2-27-530,මීවල  බටහිර / Meewala West / மீவல மேற்கு,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1379,1-2-27-535,උඩුගොඩ බටහිර / Udugoda West / உடு‎கொட,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1380,1-2-27-540,මාතලාන නැගෙනහිර / Mathalana East / மாதலான கிழக்கு,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1381,1-2-27-545,උදුගොඩ / Udugoda / உடு‎கொட,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
1382,1-2-27-550,පන්නිල / Pannila / பன்னில,,,DS0022,2025-11-17 05:30:13.511594,False,2025-11-17 05:30:13.511594,2025-11-17 05:30:13.511594,system,system,1
